i,j,map,prob_of_b_east_given_intended,prob_of_b_north_given_intended,prob_of_b_south_given_intended,prob_of_b_west_given_intended,prob_of_d_east_given_intended,prob_of_d_north_given_intended,prob_of_d_south_given_intended,prob_of_d_west_given_intended,prob_of_EDGE_east_given_intended,prob_of_EDGE_north_given_intended,prob_of_EDGE_south_given_intended,prob_of_EDGE_west_given_intended,prob_of_f_east_given_intended,prob_of_f_north_given_intended,prob_of_f_south_given_intended,prob_of_f_west_given_intended,prob_of_g_east_given_intended,prob_of_g_north_given_intended,prob_of_g_south_given_intended,prob_of_g_west_given_intended,prob_of_m_east_given_intended,prob_of_m_north_given_intended,prob_of_m_south_given_intended,prob_of_m_west_given_intended,prob_of_r_east_given_intended,prob_of_r_north_given_intended,prob_of_r_south_given_intended,prob_of_r_west_given_intended,prob_of_w_east_given_intended,prob_of_w_north_given_intended,prob_of_w_south_given_intended,prob_of_w_west_given_intended,intended
2,4,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,5,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,6,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,7,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,8,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,9,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,10,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,11,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,12,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,13,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,14,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,15,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,16,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,17,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,18,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,19,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,20,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,21,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,22,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,23,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,24,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,25,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,26,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,27,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
2,28,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
2,29,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
2,30,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
2,31,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
2,32,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
2,33,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
2,34,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
2,35,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
2,36,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
2,37,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
2,38,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
2,39,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
2,40,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
2,41,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
2,42,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
2,43,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
2,44,SaffronCity,0,0.0408163265,0.0586734694,0.0076530612,0.0765306122,0.0459183673,0.0280612245,0.0637755102,0.0816326531,0.1071428571,0.1071428571,0.0816326531,0.8367346939,0.7857142857,0.7857142857,0.8367346939,0.0051020408,0.0204081633,0.0204081633,0.0102040816,0,0,0,0,0,0,0,0,0,0,0,0,f
2,45,SaffronCity,0,0.0408163265,0.0586734694,0.0076530612,0.0765306122,0.0459183673,0.0280612245,0.0637755102,0.0816326531,0.1071428571,0.1071428571,0.0816326531,0.8367346939,0.7857142857,0.7857142857,0.8367346939,0.0051020408,0.0204081633,0.0204081633,0.0102040816,0,0,0,0,0,0,0,0,0,0,0,0,f
2,46,SaffronCity,0,0.0408163265,0.0586734694,0.0076530612,0.0765306122,0.0459183673,0.0280612245,0.0637755102,0.0816326531,0.1071428571,0.1071428571,0.0816326531,0.8367346939,0.7857142857,0.7857142857,0.8367346939,0.0051020408,0.0204081633,0.0204081633,0.0102040816,0,0,0,0,0,0,0,0,0,0,0,0,f
2,47,SaffronCity,0,0.0408163265,0.0586734694,0.0076530612,0.0765306122,0.0459183673,0.0280612245,0.0637755102,0.0816326531,0.1071428571,0.1071428571,0.0816326531,0.8367346939,0.7857142857,0.7857142857,0.8367346939,0.0051020408,0.0204081633,0.0204081633,0.0102040816,0,0,0,0,0,0,0,0,0,0,0,0,f
3,0,SaffronCity,0,0.0408163265,0.0586734694,0.0076530612,0.0765306122,0.0459183673,0.0280612245,0.0637755102,0.0816326531,0.1071428571,0.1071428571,0.0816326531,0.8367346939,0.7857142857,0.7857142857,0.8367346939,0.0051020408,0.0204081633,0.0204081633,0.0102040816,0,0,0,0,0,0,0,0,0,0,0,0,f
3,1,SaffronCity,0,0.0408163265,0.0586734694,0.0076530612,0.0765306122,0.0459183673,0.0280612245,0.0637755102,0.0816326531,0.1071428571,0.1071428571,0.0816326531,0.8367346939,0.7857142857,0.7857142857,0.8367346939,0.0051020408,0.0204081633,0.0204081633,0.0102040816,0,0,0,0,0,0,0,0,0,0,0,0,f
3,2,SaffronCity,0,0.0408163265,0.0586734694,0.0076530612,0.0765306122,0.0459183673,0.0280612245,0.0637755102,0.0816326531,0.1071428571,0.1071428571,0.0816326531,0.8367346939,0.7857142857,0.7857142857,0.8367346939,0.0051020408,0.0204081633,0.0204081633,0.0102040816,0,0,0,0,0,0,0,0,0,0,0,0,f
3,3,SaffronCity,0,0.0408163265,0.0586734694,0.0076530612,0.0765306122,0.0459183673,0.0280612245,0.0637755102,0.0816326531,0.1071428571,0.1071428571,0.0816326531,0.8367346939,0.7857142857,0.7857142857,0.8367346939,0.0051020408,0.0204081633,0.0204081633,0.0102040816,0,0,0,0,0,0,0,0,0,0,0,0,f
3,4,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,5,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,6,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,7,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,8,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,9,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,10,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,11,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,12,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,13,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,14,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,15,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,16,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,17,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,18,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,19,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,20,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,21,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,22,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,23,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,24,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,25,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,26,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,27,SaffronCity,0.0465631929,0.1319290466,0.1241685144,0.0432372506,0.9124168514,0.8403547672,0.8403547672,0.9124168514,0.0033259424,0.0055432373,0.0044345898,0.0033259424,0.0277161863,0.012195122,0.0199556541,0.0332594235,0.0099778271,0.0099778271,0.0110864745,0.0077605322,0,0,0,0,0,0,0,0,0,0,0,0,d
3,28,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
3,29,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
3,30,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
3,31,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
3,32,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
3,33,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
3,34,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
3,35,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
3,36,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
3,37,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
3,38,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
3,39,SaffronCity,0.9275862069,0.7672413793,0.7672413793,0.9275862069,0.0672413793,0.1931034483,0.2051724138,0.0724137931,0,0,0,0,0.0051724138,0.0396551724,0.0275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
